web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716901703-3173,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,"Rumah Siap Huni Terwat di Petojo Selatan, Jakarta Pusat","Petojo, Jakarta Pusat",5,4,2,305 m²,400 m²,"Rp 8,99 Miliar"
1716901703-3174,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,"ZONA ELIT MENTENG, LINGKUNGAN NYAMAN KAPASITAS CARPORTS 7 MOBIL","Menteng, Jakarta Pusat",3,2,7,909 m²,400 m²,Rp 54 Miliar
1716901703-3175,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,"Di Jual Rumah Minimalis Cempaka Putih, Cocok utk hunian/kantor","Cempaka Putih, Jakarta Pusat",3,2,1,124 m²,180 m²,"Rp 3,5 Miliar"
1716901703-3176,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,"Di Jual Rumah Cempaka Putih Murah, Hitung Harga Tanah","Cempaka Putih, Jakarta Pusat",3,2,1,122 m²,120 m²,"Rp 2,3 Miliar"
1716901703-3177,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,Rumah lama Siap Huni di Menteng,"Menteng, Jakarta Pusat",4,4,6,900 m²,400 m²,Rp 55 Miliar
1716901703-3178,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,Rumah Cempaka Putih Barat Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,3,,116 m²,102 m²,"Rp 3,3 Miliar"
1716901703-3179,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,Rumah Cempaka Putih Timur Lt 758Mtr Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,3,2,758 m²,1000 m²,Rp 15 Miliar
1716901703-3180,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=892,Dijual Tanah Rumah Tua Lokasi Pinggir Jalan di Menteng Jakpus,"Menteng, Jakarta Pusat",5,6,5,1030 m²,500 m²,Rp 59 Miliar
1716901712-3181,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Rumah baru di Cempaka sari, Jakarta Pusat","Kemayoran, Jakarta Pusat",4,4,2,110 m²,300 m²,"Rp 2,7 Miliar"
1716901712-3182,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Rumah Paseban Jakarta Pusat, Lokasi Strategis. Cocok Utk Usaha Kost","Senen, Jakarta Pusat",,,,100 m²,,"Rp 4,2 Miliar"
1716901712-3183,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Rumah Super Cantik lokasi Fantastis di cempaka putih jakarta-pusat,"Cempaka Putih, Jakarta Pusat",6,3,,234 m²,380 m²,"Rp 7,5 Miliar"
1716901712-3184,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Jual Rumah Hitung Tanah Sertifikat SHM Di Menteng,"Menteng, Jakarta Pusat",5,4,,518 m²,350 m²,Rp 36 Miliar
1716901712-3185,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Dijual Cepat Rumah Mewah di area Menteng,"Menteng, Jakarta Pusat",4,5,4,630 m²,800 m²,Rp 55 Miliar
1716901712-3186,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,HUNIAN ASRI DI CEMPAKA SARI HARAPAN MULYA CEMPAKA PUTIH UTARA JAKARTA PUSAT,"Cempaka Putih, Jakarta Pusat",5,8,,269 m²,400 m²,"Rp 3,5 Miliar"
1716901712-3187,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Dijual Cepat, Rumah Tua Ditengah Kota Jakarta Bendungan Hilir","Bendungan Hilir, Jakarta Pusat",6,2,1,135 m²,200 m²,"Rp 5,5 Miliar"
1716901712-3188,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Rumah Mewah di Menteng,"Menteng, Jakarta Pusat",4,4,4,370 m²,720 m²,Rp 22 Miliar
1716901712-3189,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Rumah murah 2 lantai, hanya hitung tanah saja,  nego sampai deal, dan rumah butuh renovasi, rumah hadap timur dan sudah type C,  jadi bisa bangun 8 lantai,  lokasi rumah pinggir jalan  dan sangat strategis berada di pusat kota,  lokasi di Menteng Jakarta","Menteng, Jakarta Pusat",8,3,2,1400 m²,1000 m²,Rp 145 Miliar
1716901712-3190,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Rumah Vintage di Jl. Ki Mangun Sarkoro Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,3,,738 m²,400 m²,Rp 52 Miliar
1716901712-3191,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Rumah Mewah & Antik di Cempaka Mas Jakarta Pusat,"Cempaka Mas, Jakarta Pusat",9,4,,293 m²,301 m²,Rp 10 Miliar
1716901712-3192,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Dijual Jl. Lombok Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,4,,492 m²,400 m²,Rp 42 Miliar
1716901712-3193,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Rumah baru di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,4,,186 m²,300 m²,"Rp 6,5 Miliar"
1716901712-3194,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Turun Harga!!  Rumah di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",6,5,,238 m²,350 m²,"Rp 5,5 Miliar"
1716901712-3195,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Turun Harga!!  Rumah Mewah Huk di Cempaka Putih Tengah, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",7,3,1,522 m²,450 m²,Rp 15 Miliar
1716901712-3196,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Turun Harga!!  Rumah tua Hitung Tanah di Kartini, Sawah Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat",5,2,,219 m²,222 m²,"Rp 6,5 Miliar"
1716901712-3197,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Cepat Rumah Perpercetakan Negara,"Percetakan Negara, Jakarta Pusat",3,2,1,229 m²,100 m²,"Rp 4,1 Miliar"
1716901712-3198,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,Rumah Asri di lingkungan yang tenang Rumah di Cempaka Putih Timur,"Cempaka Putih, Jakarta Pusat",4,2,,494 m²,332 m²,"Rp 12,5 Miliar"
1716901712-3199,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Rumah Brand New Di Lingkungan Terbaik Cempaka Putih, Mewah, Siap Huni, Hub 0813 1838 1838","Cempaka Putih, Jakarta Pusat",4,4,2,150 m²,250 m²,"Rp 5,5 Miliar"
1716901712-3200,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=891,"Rumah 2 Lantai, Bagus. Jln. Cempaka Putih Barat. Jakarta Pusat.","Cempaka Putih, Jakarta Pusat",5,3,2,278 m²,500 m²,"Rp 7,3 Miliar"
1716901719-3201,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,RUMAH TUA DI HASYIM,"Cideng, Jakarta Pusat",4,2,,141 m²,54 m²,Rp 6 Miliar
1716901719-3202,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Rumah 2 Lantai Sudah Renovasi Unfurnished SHM di Cempaka Putih Jakarta Pusat, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",5,3,2,400 m²,460 m²,Rp 11 Miliar
1716901719-3203,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Dijual Rumah di Johar Baru, Jakarta Pusat","Johar Baru, Jakarta Pusat",,,,50 m²,,Rp 500 Juta
1716901719-3204,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Rumah bagus 4 lantai di jalan kartini,  tinggal dan kos kosan","Kartini, Jakarta Pusat",38,19,3,265 m²,800 m²,Rp 15 Miliar
1716901719-3205,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Rumah Lama di Area Benhil, Komersil Perkantoran, Strategis, Hub 0813 1838 1838","Bendungan Hilir, Jakarta Pusat",4,3,3,923 m²,360 m²,Rp 60 Miliar
1716901719-3206,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,Jual Rumah di Jakarta Dekat Stasiun Gambir,"Menteng, Jakarta Pusat",8,3,,568 m²,268 m²,"Rp 24,5 Miliar"
1716901719-3207,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Di Jual Rumah SHM di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",3,2,,656 m²,443 m²,"Rp 29,5 Miliar"
1716901719-3208,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,Rumah Tua Di Jual Cepat Area Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,3,,738 m²,400 m²,Rp 52 Miliar
1716901719-3209,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,Rumah Dijual Siap Huni Daerah Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,4,,721 m²,536 m²,"Rp 57,6 Miliar"
1716901719-3210,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,RUMAH TUA AREA MENTENG,"Menteng, Jakarta Pusat",,,,572 m²,,Rp 95 Miliar
1716901719-3211,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,Rumah Siap Huni Lokasi Strategis Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,4,,492 m²,400 m²,Rp 42 Miliar
1716901719-3212,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Jual Rumah Bagus Sertifikat Hak Milik Di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",5,5,,323 m²,374 m²,Rp 23 Miliar
1716901719-3213,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,RUMAH MEWAH PATAL SENAYAN 2 LANTAI,"Senayan, Jakarta Pusat",5,5,,641 m²,1000 m²,Rp 55 Miliar
1716901719-3214,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Di Jual Segera Harga Njop Rumah Bangunan Lama, di Peggangsaan,menteng Jakarta Pusat","Menteng, Jakarta Pusat",1,,,222 m²,185 m²,"Rp 7,5 Miliar"
1716901719-3215,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Rumah Asri Termurah Mepet N J O P Di Area Kramat Kwitang, Senen, Jakpus","Senen, Jakarta Pusat",4,3,2,595 m²,300 m²,Rp 17 Miliar
1716901719-3216,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Rumah 3 Lantai Di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",5,3,,100 m²,140 m²,"Rp 2,75 Miliar"
1716901719-3217,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,"Dijual Rumah Minimalis, Cocok Untuk Keluarga Kecil pasangan Baru","Cempaka Putih, Jakarta Pusat",1,2,,20 m²,40 m²,Rp 450 Juta
1716901719-3218,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,RUMAH MENTENG JAKARTA PUSAT,"Menteng, Jakarta Pusat",2,1,,200 m²,150 m²,Rp 20 Miliar
1716901719-3219,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,Dijual rumah Minimalis harga super ekonomis at Prime area Menteng Jakpus,"Menteng, Jakarta Pusat",3,3,2,326 m²,560 m²,Rp 27 Miliar
1716901719-3220,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=890,Rumah nyaman di Menteng,"Menteng, Jakarta Pusat",7,8,5,555 m²,600 m²,Rp 22 Miliar
1716901726-3221,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Rumah Plus Tempat Usaha Di Serdang Kemayoran,Jakarta Pusat","Kemayoran, Jakarta Pusat",4,2,,443 m²,400 m²,Rp 10 Miliar
1716901726-3222,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Bangunan Siap Huni Di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",3,3,,77 m²,150 m²,"Rp 2,5 Miliar"
1716901726-3223,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Rumah Jl. Kebon Kacang, Tanah Abang, Jakarta Pusat. Murah","Tanah Abang, Jakarta Pusat",12,12,,134 m²,135 m²,Rp 6 Miliar
1716901726-3224,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Di Jual Rumah siap Huni Di Tanah Abang Jakarta Pusat,"Tanah Abang, Jakarta Pusat",5,4,3,585 m²,501 m²,Rp 35 Miliar
1716901726-3225,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Rumah Siap Huni Lingkungan Bagus di Kramat, Jakarta Pusat","Kramat, Jakarta Pusat",6,4,3,301 m²,305 m²,Rp 17 Miliar
1716901726-3226,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Rumah Lama Bagus dan Murah di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",8,5,2,555 m²,600 m²,Rp 19 Miliar
1716901726-3227,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Rumah Mewah di Jl Cempaka Putih Timur. Dkt ke Pulomas & Kelapa Gading,"Cempaka Putih, Jakarta Pusat",5,5,2,758 m²,500 m²,"Rp 14,2 Miliar"
1716901726-3228,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Jual Rumah Cantik Terawat Siap Huni Di Menteng,"Menteng, Jakarta Pusat",7,5,,821 m²,1400 m²,Rp 55 Miliar
1716901726-3229,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Dijual Rumah Bagus Dan Asri di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",5,6,,1220 m²,800 m²,Rp 170 Miliar
1716901726-3230,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"RUMAH BAGUS SIAP HUNI  DI CIDENG, JAKARTA PUSAT","Cideng, Jakarta Pusat",4,5,2,180 m²,325 m²,Rp 8 Miliar
1716901726-3231,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Rumah Mewah Premium Area Design Kalsik Kontemporer Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",16,7,,925 m²,1485 m²,Rp 65 Miliar
1716901726-3232,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Jual Cepat Rumah Lama Hitung Tanah Luas 700 M2 di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",1,1,,692 m²,500 m²,Rp 55 Miliar
1716901726-3233,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Rumah Cempaka Putih Murah Baru 2 Lantai SHM Akses 2 Mobil, Tol","Cempaka Putih, Jakarta Pusat",3,3,1,50 m²,93 m²,"Rp 1,06 Miliar"
1716901726-3234,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Dijual Rumah Mewah  Di Menteng Ada Swimming Pool,"Menteng, Jakarta Pusat",4,5,,326 m²,550 m²,Rp 23 Miliar
1716901726-3235,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Rumah Baru minimalis percetakan negara,"Percetakan Negara, Jakarta Pusat",3,3,1,30 m²,34 m²,Rp 975 Juta
1716901726-3236,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,For Sale Menteng Luxurious Modern House Best Price,"Menteng, Jakarta Pusat",5,5,10,1153 m²,1584 m²,Rp 92 Miliar
1716901726-3237,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,RUMAH KOS DI KEBON KACANG,"Kebon Kacang, Jakarta Pusat",13,7,,111 m²,222 m²,"Rp 5,7 Miliar"
1716901726-3238,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Ruko Gandeng  di Hayam Wuruk - Jakarta Pusat,"Hayam Wuruk, Jakarta Pusat",,,,,,Rp 8 Miliar
1716901726-3239,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,"Rumah di daerah Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",12,4,2,827 m²,619 m²,Rp 39 Miliar
1716901726-3240,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=889,Rumah BAGUS  3 Lantai @ Kemurnian Glodok,"Glodok, Jakarta Pusat",,,,90 m²,,Rp 1 Miliar
1716901734-3241,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah mewah fully furnished di menteng jakpus,"Menteng, Jakarta Pusat",5,5,8,1100 m²,920 m²,Rp 105 Miliar
1716901734-3242,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Dijual Segera Rumah Strategis Dan Elegan di Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,5,1,200 m²,300 m²,"Rp 3,8 Miliar"
1716901734-3243,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Dijual Cepat Bu Rumah Strategis di Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,6,2,177 m²,260 m²,"Rp 3,85 Miliar"
1716901734-3244,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,La.071 Dijual Cepat Rumah Bagus Siap Huni di Cempaka Putih Nego,"Cempaka Putih, Jakarta Pusat",4,3,1,84 m²,150 m²,"Rp 2,5 Miliar"
1716901734-3245,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah Bagus Brand New Taman Solo Di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",4,1,2,180 m²,275 m²,"Rp 7,2 Miliar"
1716901734-3246,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah Bagus Di Cempaka Putih Tengah Row Jalan Lebar,"Cempaka Putih, Jakarta Pusat",3,4,1,614 m²,500 m²,Rp 13 Miliar
1716901734-3247,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,T100.rumah Baru Dgn Luas 201 di Pejompongan Bendungan Hilir,"Pejompongan, Jakarta Pusat",5,5,2,201 m²,310 m²,"Rp 7,5 Miliar"
1716901734-3248,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Jual Cepat Rumah Kostan 3lt 20kamar Full Dekat Rs Cikini Jakpus,"Cikini, Jakarta Pusat",20,20,,193 m²,500 m²,"Rp 3,9 Miliar"
1716901734-3249,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,"Jual Tanah Hitung Tanah, Menteng Jakpus","Menteng, Jakarta Pusat",4,,,695 m²,500 m²,Rp 40 Miliar
1716901734-3250,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah 2 Lantai Bagus Unfurnished SHM di Jl Teuku Umar Menteng,"Menteng, Jakarta Pusat",5,5,3,2629 m²,2300 m²,Rp 298 Miliar
1716901734-3251,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah Kost Dan Kios Pinggir Jalan Di Serdang Raya Kemayoran,"Kemayoran, Jakarta Pusat",4,2,2,443 m²,440 m²,Rp 10 Miliar
1716901734-3252,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah mewah modern minimalis di cideng,"Cideng, Jakarta Pusat",4,3,8,310 m²,650 m²,Rp 18 Miliar
1716901734-3253,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Termurah Strategis Rumah di Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",3,3,,111 m²,150 m²,"Rp 1,95 Miliar"
1716901734-3254,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,"Rumah siap huni 3,5 Lantai Sudah Renovasi","Sawah Besar, Jakarta Pusat",2,2,1,56 m²,120 m²,"Rp 2,2 Miliar"
1716901734-3255,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Dijual Rumah Kos di Lingkungan Asri Tenang di Kemayoran,"Kemayoran, Jakarta Pusat",20,19,3,265 m²,265 m²,"Rp 6,5 Miliar"
1716901734-3256,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah Mewah Modern Tropical Minimalist di Cideng Jakarta Pusat,"Cideng, Jakarta Pusat",4,3,5,310 m²,650 m²,Rp 18 Miliar
1716901734-3257,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Dijual Rumah kost Kalibaru Senen Jak Pus Rp 4.5 M Rumah di Kalibaru Timur Senen Jakarta Pusat SHM Bagus Selatan,"Senen, Jakarta Pusat",15,6,,197 m²,250 m²,"Rp 4,5 Miliar"
1716901734-3258,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Rumah Minimalis nan Asri di daerah Petamburan menghadap.Utara dan butuh sedikit renovasi,"Tanah Abang, Jakarta Pusat",4,3,3,114 m²,161 m²,"Rp 1,75 Miliar"
1716901734-3259,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,Dijual Cepat Rumah Menteng Jarang Ada,"Menteng, Jakarta Pusat",5,5,,717 m²,400 m²,Rp 75 Miliar
1716901734-3260,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=888,"DIJUAL CEPAT RUMAH LAMA DI PERCETAKAN NEGARA, JAKARTA  PUSAT","Percetakan Negara, Jakarta Pusat",4,3,2,364 m²,200 m²,Rp 6 Miliar
1716901743-3261,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah Cantik di Johar Baru Jakpus,"Johar Baru, Jakarta Pusat",4,5,1,200 m²,300 m²,"Rp 4,3 Miliar"
1716901743-3262,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah di Johar Baru Luas 390 M2,"Johar Baru, Jakarta Pusat",5,3,2,390 m²,270 m²,"Rp 5,2 Miliar"
1716901743-3263,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Dijual Kost 9 Kamar Dalam Gang Akses Motor di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",9,5,,75 m²,100 m²,Rp 875 Juta
1716901743-3264,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"RUMAH BAGUS TERAWAT,LOKASI FANTASTIS  DI CEMPAKA PUTIH JAKPUS","Cempaka Putih, Jakarta Pusat",3,2,2,157 m²,157 m²,Rp 4 Miliar
1716901743-3265,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Rumah Baru Di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",2,2,,36 m²,68 m²,"Rp 1,52 Miliar"
1716901743-3266,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Rumah 3 Lantai Bagus Furnished SHM di Menteng, Dekat Taman Suropati, Jakarta Pusat","Menteng, Jakarta Pusat",6,4,4,717 m²,1200 m²,Rp 59 Miliar
1716901743-3267,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,RUMAH CLASSIC,"Bendungan Hilir, Jakarta Pusat",3,3,,268 m²,120 m²,Rp 9 Miliar
1716901743-3268,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Rumah baru di Cempaka sari, Jakarta Pusat","Kemayoran, Jakarta Pusat",4,4,2,110 m²,300 m²,"Rp 2,7 Miliar"
1716901743-3269,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,FOR SALE ATAU FOR RENT RUMAH MENTENG MEWAH,"Menteng, Jakarta Pusat",4,4,5,721 m²,536 m²,"Rp 57,6 Miliar"
1716901743-3270,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Rumah Baru Ready Stock di Mardani Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",2,2,1,35 m²,70 m²,Rp 950 Juta
1716901743-3271,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Runah di Sumur Batu Kemayoran,"Kemayoran, Jakarta Pusat",,,,56 m²,,"Rp 1,19 Miliar"
1716901743-3272,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah di Sumur Batu,"Sumur Batu, Jakarta Pusat",,,,56 m²,,"Rp 1,2 Miliar"
1716901743-3273,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Rumah Asri Lokasi Istimewa Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",6,4,2,500 m²,340 m²,"Rp 10,5 Miliar"
1716901743-3274,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Ddi Rumah Baru Ready Stock Mardani Cempaka Putih,"Cempaka Putih, Jakarta Pusat",,,,70 m²,,Rp 950 Juta
1716901743-3275,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Dijual Rumah bisa buat Cafe, studio musik, di Menteng","Menteng, Jakarta Pusat",4,5,6,900 m²,1200 m²,Rp 75 Miliar
1716901743-3276,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah Minimalis Area Johar Jakarta Pusat,"Johar Baru, Jakarta Pusat",5,3,2,92 m²,210 m²,Rp 3 Miliar
1716901743-3277,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah Brand New Classic Eropa Pondok Indah,"Menteng, Jakarta Pusat",4,5,4,1025 m²,2100 m²,Rp 120 Miliar
1716901743-3278,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah Kartini V Dalam Siap Huni Dekat Dengan Pasar Baru,"Kartini, Jakarta Pusat",5,2,2,166 m²,250 m²,"Rp 3,5 Miliar"
1716901743-3279,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,Rumah Lama Percetakan Negara Jakarta Pusat,"Percetakan Negara, Jakarta Pusat",,,,200 m²,,Rp 6 Miliar
1716901743-3280,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=887,"Dijual Cepat Rumah Kos Dan Tempat Usaha Bu , Lokasi Strategis di Tengah Jakarta Pusat","Cempaka Putih, Jakarta Pusat",9,9,,161 m²,270 m²,"Rp 2,4 Miliar"
