web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716912484-11253,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,Rumah 2lt 276m 4kt Komplek Griya Agung Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",4,3,,276 m²,200 m²,"Rp 5,6 Miliar"
1716912484-11254,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,"Dijual Rumah Lama Dan Terawat Lokasi Strategis Area Menteng Loh Bestie , Yuukkk Buruan Check Terus Bungkus Sultan","Menteng, Jakarta Pusat",5,4,4,720 m²,500 m²,Rp 70 Miliar
1716912484-11255,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,"Rumah Tanah Abang Bisa Usaha ,Gudang  dll","Tanah Abang, Jakarta Pusat",3,2,,200 m²,300 m²,Rp 5 Miliar
1716912484-11256,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,"Rumah 3 Lantai di Cideng Jakpus Uk 4,5 X 19 M2 SHM","Cideng, Jakarta Pusat",3,3,1,85 m²,204 m²,"Rp 3,4 Miliar"
1716912484-11257,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,Di Jual Rumah Cempaka Putih Barat,"Cempaka Putih, Jakarta Pusat",4,1,,90 m²,150 m²,"Rp 2,9 Miliar"
1716912484-11258,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,Jual Rumah di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",3,2,,163 m²,400 m²,Rp 6 Miliar
1716912484-11259,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,"Kode 19531 dj , Dijual Rumah Cideng, Luas 112.5 Meter","Cideng, Jakarta Pusat",8,5,,112 m²,180 m²,"Rp 3,5 Miliar"
1716912484-11260,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=247,Jual Rumah di Cempaka Putih,"Cempaka Putih, Jakarta Pusat",3,2,,163 m²,400 m²,Rp 6 Miliar
1716912494-11261,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah Di Komplek Bpkp Rawasari Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,2,,164 m²,160 m²,"Rp 3,5 Miliar"
1716912494-11262,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Turun Harga Rumah Di Daerah Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,3,2,900 m²,500 m²,Rp 21 Miliar
1716912494-11263,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Dijual Rumah di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912494-11264,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah 2 Lantai Dalam Komplek Elit Cempaka Putih,"Cempaka Putih, Jakarta Pusat",3,3,1,39 m²,115 m²,"Rp 1,65 Miliar"
1716912494-11265,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Hook Strategis Luas Jl Lebar Komplek Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,2,277 m²,250 m²,"Rp 5,99 Miliar"
1716912494-11266,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Hook Strategis Luas Jl Lebar Komplek Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,2,277 m²,250 m²,"Rp 5,99 Miliar"
1716912494-11267,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah Tua Hitung Tanah di Gunung Sahari Lebar 2 Mobil Dijualcepat,"Gunung Sahari, Jakarta Pusat",2,2,1,50 m²,70 m²,Rp 900 Juta
1716912494-11268,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah mewah 2 Lantai Strategis dekat ke Yarsi jakarta pusat,"Cempaka Putih, Jakarta Pusat",2,3,1,45 m²,68 m²,"Rp 1,43 Miliar"
1716912494-11269,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Dijual Murah Johar Baru 1 Salemba Jakarta Pusat,"Johar Baru, Jakarta Pusat",4,4,1,119 m²,298 m²,"Rp 5,5 Miliar"
1716912494-11270,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Di Jual Rumah Cempaka Putih Jakarta Pusat 2 Lantai,"Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912494-11271,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah best lokasi row jalan lebar di menteng,"Menteng, Jakarta Pusat",5,3,4,611 m²,900 m²,Rp 50 Miliar
1716912494-11272,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Hook Strategis Luas Termurah Komplek Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,4,257 m²,200 m²,"Rp 5,5 Miliar"
1716912494-11273,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Hook Strategis Luas Termurah Komplek Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,2,2,257 m²,200 m²,"Rp 5,5 Miliar"
1716912494-11274,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,cepat rumah daerah kemayoran,"Kemayoran, Jakarta Pusat",2,2,,119 m²,100 m²,"Rp 5,5 Miliar"
1716912494-11275,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah luas lokasi strategis di menteng jakpus,"Menteng, Jakarta Pusat",3,,,719 m²,660 m²,Rp 48 Miliar
1716912494-11276,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah Cantik Minimalis Baru Renovasi 2 Lantai Cempaka Putih Jakarta Dijual,"Cempaka Putih, Jakarta Pusat",4,3,2,203 m²,340 m²,Rp 7 Miliar
1716912494-11277,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Rumah murah banget rajawali selatan Jakpus hitung tanah,"Kemayoran, Jakarta Pusat",4,2,1,598 m²,264 m²,"Rp 10,5 Miliar"
1716912494-11278,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Dijual murah rumah siap huni lokasi startegis di kramat jakarta pusat,"Kramat, Jakarta Pusat",6,3,1,300 m²,150 m²,"Rp 12,5 Miliar"
1716912494-11279,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,"Rumah 2 lantai murah, siap huni, SHM, nego, DN","Cempaka Putih, Jakarta Pusat",4,3,1,205 m²,325 m²,Rp 7 Miliar
1716912494-11280,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=246,Jual murah rumah di sawah lio jakarta pusat,"Sawah Besar, Jakarta Pusat",5,4,,240 m²,450 m²,"Rp 3,2 Miliar"
1716912503-11281,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Dijual Kost kostan Murah Area Kramat Pulo Senen,"Senen, Jakarta Pusat",10,5,,496 m²,496 m²,"Rp 7,5 Miliar"
1716912503-11282,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,"Rumah 2lt 10x15,5 di menteng jakpus bagus nego","Menteng, Jakarta Pusat",5,5,1,155 m²,256 m²,"Rp 8,5 Miliar"
1716912503-11283,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah kos di jakarta pusat Rumah di KH Hasyim Azari,"Harmoni, Jakarta Pusat",23,8,,94 m²,450 m²,"Rp 6,9 Miliar"
1716912503-11284,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,"Rumah Indah Permai di Cempaka Putih, Jakarta Pusat, 2 Lantai, Shm, Langsung Huni","Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912503-11285,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah Brandnew Mewah Dengan Kolam Renang,"Menteng, Jakarta Pusat",4,5,1,291 m²,450 m²,Rp 25 Miliar
1716912503-11286,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah Brandnew Mewah Dengan Kolam Renang Lokasi Super Premium,"Menteng, Jakarta Pusat",4,5,1,291 m²,450 m²,Rp 25 Miliar
1716912503-11287,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Dijual rumah lokasi sangat strategis di Cikini Menteng Jakarta pusat,"Menteng, Jakarta Pusat",3,3,4,517 m²,450 m²,Rp 18 Miliar
1716912503-11288,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Dijual Rumah Baru Dalam Komplek Elite Area Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,2,216 m²,300 m²,"Rp 7,8 Miliar"
1716912503-11289,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,"RUMAH DIJUAL BENDUNGAN HILIR , 2 LANTAI","Bendungan Hilir, Jakarta Pusat",3,3,2,229 m²,223 m²,"Rp 6,7 Miliar"
1716912503-11290,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah Menteng Jakarta Pusat Cantik Siap Huni,"Menteng, Jakarta Pusat",4,3,1,300 m²,375 m²,"Rp 22,5 Miliar"
1716912503-11291,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah Cantik Di Kawasan Elit Cempaka Putih Tengah,"Cempaka Putih, Jakarta Pusat",4,4,2,205 m²,320 m²,"Rp 6,5 Miliar"
1716912503-11292,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah di Cempaka Putih SHM Bagus Minimalis,"Cempaka Putih, Jakarta Pusat",4,3,1,203 m²,340 m²,"Rp 6,9 Miliar"
1716912503-11293,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,"Rumah 1 Lt Siap Pakai Petojo Sabangan Cideng, Jakarta Pusat","Cideng, Jakarta Pusat",2,,,90 m²,90 m²,"Rp 2,65 Miliar"
1716912503-11294,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah Brandnew Mewah Dengan Kolam Renang,"Menteng, Jakarta Pusat",4,5,1,291 m²,450 m²,Rp 25 Miliar
1716912503-11295,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Di Jual Rumah 2 Lantai di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912503-11296,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,"Dijual rumah & gudang rapihh 2.5 lt (UK 11.5x 44.5) di Jl.Kerajinan,Gajahmada Jakbar","Gajah Mada, Jakarta Pusat",2,4,7,512 m²,1350 m²,"Rp 9,8 Miliar"
1716912503-11297,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Rumah Tua Dan Berlokasii Sangat Strategis Cikiini di Jakarta Pusat,"Cikini, Jakarta Pusat",3,3,,468 m²,336 m²,Rp 15 Miliar
1716912503-11298,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Semifurn Hook Stratgis Luas Jl Lbr Komplek Cempaka Putih Jakarta,"Cempaka Putih, Jakarta Pusat",6,4,2,309 m²,235 m²,"Rp 7,29 Miliar"
1716912503-11299,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,Semifurn Hook Stratgis Luas Jl Lbr Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,4,2,309 m²,235 m²,"Rp 7,29 Miliar"
1716912503-11300,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=245,RUMAH  HITUNG TANAH STRATEGIS COCOK UNTUK DIBANGUN RESIDENSIAL ATAU KOST-AN DI SUMUR BATU,"Sumur Batu, Jakarta Pusat",3,2,,415 m²,150 m²,"Rp 6,7 Miliar"
1716912511-11301,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"RUMAH dgn TAMAN di Jl. DR. KUSUMA ATMADJA. SH, MENTENG, JAKPUS","Menteng, Jakarta Pusat",5,5,,662 m²,480 m²,Rp 45 Miliar
1716912511-11302,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"Dijual Rumah Depan Danau At Jl Lembang , Menteng, Jakpus","Menteng, Jakarta Pusat",11,11,,1522 m²,1100 m²,Rp 140 Miliar
1716912511-11303,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Ruko Gandeng Bonus Rumah 2 Lantai Jalan Raya Menteng Jakarta,"Menteng, Jakarta Pusat",14,11,4,472 m²,478 m²,Rp 60 Miliar
1716912511-11304,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"Rumah Dan 2 Ruko Lokasi Strategis Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",14,11,,472 m²,478 m²,Rp 60 Miliar
1716912511-11305,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"Cempaka Putih Tengah , Rumah Baru mewah siap huni Lb. 300m","Cempaka Putih, Jakarta Pusat",4,4,1,216 m²,300 m²,"Rp 7,8 Miliar"
1716912511-11306,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Dijual Rumah Hitung Tanah Di Cempaka Putih Tengah,"Cempaka Putih, Jakarta Pusat",5,3,,500 m²,470 m²,Rp 12 Miliar
1716912511-11307,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah Di Belakang Itc Cempaka Mas Jakarta Pusat,"Cempaka Mas, Jakarta Pusat",10,7,,335 m²,453 m²,"Rp 9,5 Miliar"
1716912511-11308,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Di Jual Rumah Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,,288 m²,350 m²,"Rp 6,7 Miliar"
1716912511-11309,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"STRATEGIS, TURUN HARGA, BEBAS BANJIR,area komersial Jakarta pusat","Bendungan Hilir, Jakarta Pusat",3,2,3,281 m²,180 m²,"Rp 14,9 Miliar"
1716912511-11310,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,RUMAH HITUNG TANAH KOMERSIL STRATEGIS TANAH ABANG JAKARTA PUSAT,"Petojo, Jakarta Pusat",3,2,4,358 m²,350 m²,"Rp 13,8 Miliar"
1716912511-11311,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah di Jakarta Pusat,"Menteng, Jakarta Pusat",4,3,,900 m²,1606 m²,Rp 75 Miliar
1716912511-11312,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah Cempaka Putih Dekat RS Islam Dan Kampus Yarsi  Hitung Tanah,"Cempaka Putih, Jakarta Pusat",4,1,,252 m²,123 m²,"Rp 4,7 Miliar"
1716912511-11313,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah Cempaka Putih Dekat Dwima Plazza  Dan RS Islam,"Cempaka Putih, Jakarta Pusat",5,4,,239 m²,239 m²,"Rp 4,85 Miliar"
1716912511-11314,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah Dan Kos2an Di Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",15,5,2,231 m²,321 m²,"Rp 3,2 Miliar"
1716912511-11315,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Murah Rumah Di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,3,,220 m²,190 m²,"Rp 3,45 Miliar"
1716912511-11316,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"*Dijual Rumah dalam Kompleks di Kemayoran, Jakarta Utara*","Kemayoran, Jakarta Pusat",5,3,2,172 m²,200 m²,"Rp 4,5 Miliar"
1716912511-11317,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Griya impian ready 2 Lantai di Sunter,"Kemayoran, Jakarta Pusat",4,3,1,80 m²,162 m²,"Rp 1,6 Miliar"
1716912511-11318,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah di petojo enclek,"Petojo, Jakarta Pusat",4,4,,150 m²,120 m²,"Rp 2,9 Miliar"
1716912511-11319,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,Rumah NEW Di Cempaka Putih Siap Huni One Gate System,"Cempaka Putih, Jakarta Pusat",4,5,1,150 m²,255 m²,Rp 6 Miliar
1716912511-11320,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=244,"Price Drop Cempaka Putih Bangunan Kos Kosan 17 Kamar, Lokasi Strategis, Cocok Untuk Tempat Usaha","Cempaka Putih, Jakarta Pusat",20,19,7,647 m²,841 m²,Rp 16 Miliar
1716912522-11321,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"TEUKU UMAR, MENTENG, RING 1, DEKAT KE BUNDARAN HI/SUDIRMAN, DEKAT KE TAMAN SUROPATI, BEST PRICE 113,5JT/M2","Menteng, Jakarta Pusat",8,,,948 m²,600 m²,Rp 107 Miliar
1716912522-11322,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Rumah 2 Lantai Dekat Gajah Mada Plaza Cocok Untuk Kost,"Gajah Mada, Jakarta Pusat",4,3,1,335 m²,335 m²,"Rp 7,2 Miliar"
1716912522-11323,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Rumah Murah 3 lantai Dekat Salemba,"Senen, Jakarta Pusat",3,2,1,30 m²,73 m²,Rp 900 Juta
1716912522-11324,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Dijual Rumah Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",7,6,,288 m²,400 m²,Rp 13 Miliar
1716912522-11325,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Dijual Rumah Siap Huni Di Tanah Abang Jakarta Pusat,"Tanah Abang, Jakarta Pusat",2,2,,178 m²,140 m²,"Rp 15,5 Miliar"
1716912522-11326,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Rumah Siap Huni Di Tanah Abang Jakarta Pusat,"Tanah Abang, Jakarta Pusat",2,2,,178 m²,140 m²,"Rp 15,5 Miliar"
1716912522-11327,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"RUMAH di Jl. SUBANG, MENTENG dkt BUNDARAN HI, SUDIRMAN","Menteng, Jakarta Pusat",5,5,,733 m²,500 m²,Rp 53 Miliar
1716912522-11328,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Rumah tua cempaka putih timur jakpus jual murah,"Cempaka Putih, Jakarta Pusat",,,,250 m²,,Rp 5 Miliar
1716912522-11329,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Rumah Bagus Tidak Banjir 3 Lantai di Cempaka Putih Timur,"Cempaka Putih, Jakarta Pusat",4,2,,108 m²,200 m²,"Rp 3,5 Miliar"
1716912522-11330,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Jual Atau Sewa Rumah 3 Lantai 8x18 di Golf Residence, Jakpus","Kemayoran, Jakarta Pusat",3,3,1,144 m²,280 m²,"Rp 5,7 Miliar"
1716912522-11331,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Rumah siap huni, terawat, bagus,dekat kemana mana, Pusat perbenjaan,Toll,Mall","Senen, Jakarta Pusat",5,1,1,170 m²,300 m²,"Rp 3,9 Miliar"
1716912522-11332,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Dijual Rumah 2 Lantai di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912522-11333,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Dijual Rumah Bagus Siap Huni Di Jl Dwiwarna Taman Sari Jakarta Pusat,"Karang Anyar, Jakarta Pusat",4,3,,230 m²,690 m²,"Rp 6,5 Miliar"
1716912522-11334,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Dijual Rumah 2 Lantai Di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912522-11335,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Rumah di Jalan Cempaka Putih Barat, Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,2,1,422 m²,554 m²,"Rp 5,98 Miliar"
1716912522-11336,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Jual Cepat Rumah Untuk Usaha di Jalan Mangga Besar, Jakarta","Sawah Besar, Jakarta Pusat",8,2,1,84 m²,192 m²,"Rp 1,6 Miliar"
1716912522-11337,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Dijual Rumah Jl Hos Cokroaminoto, Menteng","Menteng, Jakarta Pusat",,,,2300 m²,,Rp 149 Miliar
1716912522-11338,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,Rumah Siap Huni Dalam Kompleks di Kemayoran,"Kemayoran, Jakarta Pusat",5,3,2,200 m²,172 m²,"Rp 4,5 Miliar"
1716912522-11339,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Dijual Rumah Tinggal Di Johar Baru Utara, Jakarta Pusat","Johar Baru, Jakarta Pusat",4,2,1,139 m²,100 m²,"Rp 2,25 Miliar"
1716912522-11340,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=243,"Dijual Rumah Mewah Jl Moh Yamin , Menteng, Jakpus","Menteng, Jakarta Pusat",11,10,,925 m²,1390 m²,Rp 69 Miliar
1716912530-11341,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Dijual Cepat Rumah Cempaka Puith. Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,1,365 m²,355 m²,Rp 8 Miliar
1716912530-11342,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Rumah 3 Lantai Bagus SHM di Cempaka Putih Barat , Jakarta Pusat","Cempaka Putih, Jakarta Pusat",3,3,1,145 m²,260 m²,"Rp 3,9 Miliar"
1716912530-11343,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Rumah Bagus 1,5 Lantai di Rawasari Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat",3,2,2,340 m²,214 m²,"Rp 4,25 Miliar"
1716912530-11344,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Di  Rumah Kos2an Jakarta Pusat,"Kebon Kacang, Jakarta Pusat",13,5,,114 m²,264 m²,"Rp 5,2 Miliar"
1716912530-11345,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Di Jual Rumah Bendungan Hilir pejompongan,"Bendungan Hilir, Jakarta Pusat",3,3,2,233 m²,400 m²,Rp 14 Miliar
1716912530-11346,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Rumah Tua Lokasi Elite Tengah Kota Di  Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",,,,400 m²,,"Rp 37,5 Miliar"
1716912530-11347,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Dijual Rumah di Bendungan Hilir Lt 99 m² ayda Bank,"Tanah Abang, Jakarta Pusat",,,,150 m²,,"Rp 3,4 Miliar"
1716912530-11348,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Di Jual Rumah 2 Lantai di Daerah Petojo Viy,"Petojo, Jakarta Pusat",2,2,,88 m²,125 m²,"Rp 2,4 Miliar"
1716912530-11349,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Dijual Rumah Strategis di Rawasari Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,2,2,340 m²,214 m²,"Rp 4,25 Miliar"
1716912530-11350,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Rumah Sangat Menarik At Jl Cikini , Menteng zona Komersial","Cikini, Jakarta Pusat",,,,268 m²,,Rp 19 Miliar
1716912530-11351,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Rumah Lama Bagus & Terawat  Di Jl Yusuf Adiwinata, Menteng","Menteng, Jakarta Pusat",3,2,1,885 m²,400 m²,Rp 80 Miliar
1716912530-11352,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Di Jual Rumah Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,,288 m²,350 m²,"Rp 6,7 Miliar"
1716912530-11353,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Rumah Sederhana Ditengah Kota Jakarta di Batu Ceper, Jakpus 20573","Batu Ceper, Jakarta Pusat",2,1,,44 m²,80 m²,Rp 600 Juta
1716912530-11354,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Rumah 1,5 lantai luas 139 hadap timur di Johar Baru Jakarta Pusat","Johar Baru, Jakarta Pusat",4,2,1,139 m²,100 m²,"Rp 2,24 Miliar"
1716912530-11355,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Rumah Menteng dijamin murah Sudah Renovasi,"Menteng, Jakarta Pusat",3,4,1,312 m²,397 m²,"Rp 17,8 Miliar"
1716912530-11356,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,"Jual murah Rumah bagus, kokoh, hadap jalan raya, jalan ramai","Kemayoran, Jakarta Pusat",,,,1100 m²,,Rp 14 Miliar
1716912530-11357,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Rumah Di Daerah Rawasari Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,3,,359 m²,308 m²,Rp 6 Miliar
1716912530-11358,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Dijual Rumah 2 Lantai di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,1,288 m²,350 m²,"Rp 6,7 Miliar"
1716912530-11359,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=242,Rumah Strategis  2 Lantai Kemayoran,"Kemayoran, Jakarta Pusat",8,4,,200 m²,200 m²,Rp 10 Miliar
