web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716936330-1927","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Rumah Murah Kokoh Strategis Di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6","4","LT185 m²","LB350 m²","Rp4,9 Miliar"
"1716936330-1928","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Rumah di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","0","0","LT763 m²","LB800 m²","Rp65 Miliar"
"1716936330-1929","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Rumah 2 Lantai + Kos Di Jakarta Pusat, Rawasari Selatan .","Cempaka Putih, Jakarta Pusat","7","3","LT87 m²","LB170 m²","Rp3,3 Miliar"
"1716936330-1930","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Rumah Pasar Baru Komersil Area Lokasi di Tengah Pusat Kota","Jakarta Pusat, Jakarta","3","3","LT807 m²","LB200 m²","Rp32 Miliar"
"1716936330-1931","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Dijual Rumah 1 1/2 lantai  Kalibaru Senen Jakarta Rp 1.15 M Nego Rumah di Kalibaru Senen Jakarta Pusat 2 Lantai SHM Butuh Renovasi","Senen, Jakarta Pusat","2","1","LT74 m²","LB104 m²","Rp1,15 Miliar"
"1716936330-1932","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Menteng Lux Prestisius Murah Lt 795 Hanya 38milyar 47.8jt M","Menteng, Jakarta Pusat","0","0","LT795 m²","LB1000 m²","Rp38 Miliar"
"1716936330-1933","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","RUMAH CEMPAKA PUTIH JAKARTA SELATAN","Cempaka Putih, Jakarta Pusat","4","3","LT96 m²","LB130 m²","Rp3 Miliar"
"1716936330-1934","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Uniqo Cluster Serpong Rumah Minimalis 2 Lantai 10 Menit St Rawa Buntu #16","Cikini, Menteng, Jakarta Pusat","3","2","LT60 m²","LB55 m²","Rp600 Juta"
"1716936330-1935","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Uniqo Cluster Serpong Rumah Minimalis 2 Lantai 10 Menit St Rawa Buntu #15","Bendungan Hilir, Tanah Abang, Jakarta Pusat","3","2","LT60 m²","LB55 m²","Rp600 Juta"
"1716936330-1936","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","10","8","LT1128 m²","LB1000 m²","Rp20 Miliar"
"1716936330-1937","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Rumah Cempaka Putih Jakpus : LT 209 m2, Jual Cepat Murah, Jln 2 Mbl","Cempaka Putih, Jakarta Pusat","5","2","LT209 m²","LB150 m²","Rp4,5 Miliar"
"1716936330-1938","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Cempaka Putih Rawasari Komplek Dkt Mall Green Pramuka Ekonomis","Cempaka Putih, Jakarta Pusat","6","3","LT170 m²","LB270 m²","Rp4,5 Miliar"
"1716936330-1939","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Uniqo Cluster Serpong Rumah Minimalis 2 Lantai 10 Menit St Rawa Buntu #5","Bendungan Hilir, Tanah Abang, Jakarta Pusat","3","2","LT60 m²","LB55 m²","Rp600 Juta"
"1716936330-1940","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=404&urut=2","Rumah Besar di Sumur Batu Kemayoran","Kemayoran, Jakarta Pusat","10","10","LT183 m²","LB250 m²","Rp9 Miliar"
"1716936334-1941","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Rumah Kost Baru Full Gajahmada Jakpus","Jakarta Pusat, Jakarta","17","18","LT71 m²","LB280 m²","Rp5,9 Miliar"
"1716936334-1942","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Rumah Tua Hitung Tanah di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","3","LT410 m²","LB160 m²","Rp6,5 Miliar"
"1716936334-1943","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah Mewah 1000 Meter An di Area Menteng Gondangdia","Menteng, Jakarta Pusat","0","0","LT1080 m²","LB1200 m²","Rp46 Miliar"
"1716936334-1944","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Rumah Kost Baru Siap","Jakarta Pusat, Jakarta","17","18","LT71 m²","LB280 m²","Rp5,9 Miliar"
"1716936334-1945","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Rumah Tua Harga Njop Daerah Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","3","LT479 m²","LB350 m²","Rp12 Miliar"
"1716936334-1946","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Rumah di Daerah Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","2","LT484 m²","LB271 m²","Rp20 Miliar"
"1716936334-1947","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah cempaka putih tengah jakpus jual murah","Cempaka Putih, Jakarta Pusat","0","0","LT464 m²","LB389 m²","Rp11 Miliar"
"1716936334-1948","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Kos Kosan 5 Lantai Strategis di Tanah Abang Jakpus Sc 110331","Tanah Abang, Jakarta Pusat","32","32","LT106 m²","LB506 m²","Rp12,7 Miliar"
"1716936334-1949","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah Mewah Menteng, 2 lantai, kolam renang, luas tanah 925m², 9 kamar tidur, 9 kamar mandi","Menteng, Jakarta Pusat","9","9","LT925 m²","LB1585 m²","Rp65 Miliar"
"1716936334-1950","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah Di Cempaka Putih Tengah Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","2","LT330 m²","LB300 m²","Rp6,5 Miliar"
"1716936334-1951","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","RUMAH NYAMAN DI SPRINGHILL RESIDENCES, KEMAYORAN, JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3","4","LT120 m²","LB400 m²","Rp6 Miliar"
"1716936334-1952","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah Kemayoran Springhill Golf Residence : 4 Lt, LT 120 m2, LB 400 m2, Lift","Kemayoran, Jakarta Pusat","4","3","LT120 m²","LB400 m²","Rp6 Miliar"
"1716936334-1953","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Rumah di Cempaka Putih Tengah","Cempaka Putih, Jakarta Pusat","5","2","LT209 m²","LB150 m²","Rp4,59 Miliar"
"1716936334-1954","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","DIJUAL RUMAH SECOND 2 KAMAR DI KWITANG JAKARTA PUSAT","Kramat, Senen, Jakarta Pusat","2","2","LT25 m²","LB50 m²","Rp390 Juta"
"1716936334-1955","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Tanah Lokasi Sangat Strategis Menteng Jakarta Pusat","Menteng, Jakarta Pusat","6","4","LT508 m²","LB400 m²","Rp15,5 Miliar"
"1716936334-1956","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah Jl. Borobudur, Pegangsaan, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","5","4","LT1032 m²","LB1032 m²","Rp50 Miliar"
"1716936334-1957","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Cepat Rumah Minimalis Kramat Pulo Senen Jakpus","Senen, Jakarta Pusat","4","1","LT66 m²","LB67 m²","Rp2,5 Miliar"
"1716936334-1958","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Rumah Dijual Lokasi Sangat Strategis Bisa Di Bangun Untuk Gedung Di Mentang Jakarta Pusat","Menteng, Jakarta Pusat","6","4","LT508 m²","LB400 m²","Rp15,5 Miliar"
"1716936334-1959","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Dijual Cepat Rumah Termurah Hitung Tanah Saja di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","5","3","LT290 m²","LB300 m²","Rp3,2 Miliar"
"1716936334-1960","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=403&urut=2","Tanah Lokasi Sangat Strategis Bisa di Bangun Untuk Gedung","Menteng, Jakarta Pusat","6","4","LT508 m²","LB400 m²","Rp15,5 Miliar"
"1716936338-1961","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Dijual Rumah Siap Huni di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","2","2","LT96 m²","LB96 m²","Rp1,8 Miliar"
"1716936338-1962","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Dijual Rumah & kos di ks tubun, jakarta pusat","Tanah Abang, Jakarta Pusat","8","3","LT64 m²","LB120 m²","Rp1,5 Miliar"
"1716936338-1963","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah Murah Hitung Tanah Di Bawah Njop Cempaka Putih Raya Jakarta","Cempaka Putih, Jakarta Pusat","6","3","LT601 m²","LB325 m²","Rp12,5 Miliar"
"1716936338-1964","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","RUMAH BAGUS SIAP HUNI DI MENTENG","Menteng, Jakarta Pusat","5","4","LT810 m²","LB1200 m²","Rp100 Miliar"
"1716936338-1965","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah Lingkungan Tenang & Strategis, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","4","0","LT470 m²","LB600 m²","Rp45 Miliar"
"1716936338-1966","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah Murah Cempaka Putih Tengah, Jalan 2 mobil","Cempaka Putih, Jakarta Pusat","5","2","LT209 m²","LB150 m²","Rp4,59 Miliar"
"1716936338-1967","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah/Toko jalan Raya Serdang Baru","Kemayoran, Jakarta Pusat","3","4","LT150 m²","LB250 m²","Rp3,75 Miliar"
"1716936338-1968","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Dijual Rumah Layak Huni Lokasi Strategis Di Salemba Raya Jakarta Pusat","Jakarta Pusat, Jakarta","5","5","LT820 m²","LB620 m²","Rp28,5 Miliar"
"1716936338-1969","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Dijual Rumah Minimalis di Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","2","2","LT96 m²","LB96 m²","Rp1,8 Miliar"
"1716936338-1970","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah Baru   3 lantai di lokasi strategis Di Rawasari Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","3","LT25 m²","LB73 m²","Rp972 Juta"
"1716936338-1971","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Menteng Area Tenang Elite Dekat Taman, Asri, Tanah Persegi Jalan Lebar","Menteng, Jakarta Pusat","5","3","LT885 m²","LB400 m²","Rp85 Miliar"
"1716936338-1972","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah Bagus di Lokasi Prime","Menteng, Jakarta Pusat","0","0","LT623 m²","LB600 m²","Rp75 Miliar"
"1716936338-1973","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Rumah Luas , Unik Dan Artistik di Jalan Salemba Jakarta Pusat","Jakarta Pusat, Jakarta","5","5","LT820 m²","LB620 m²","Rp28,5 Miliar"
"1716936338-1974","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","DIJUAL RUMAH MURAH DI SERPONG MINIMALIS 2 LANTAI FREE BIAYA SURAT2 SAMPAI SHM","Thamrin, Gambir, Jakarta Pusat","3","2","LT62 m²","LB45 m²","Rp600 Juta"
"1716936338-1975","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","hunian 2lt free custom kawasan dekat tol di bsd,alam sutera","Cikini, Tanah Abang, Jakarta Pusat","3","2","LT65 m²","LB45 m²","Rp600 Juta"
"1716936338-1976","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","SUPER MEWAH DI DAERAH ELIT","Menteng, Jakarta Pusat","6","4","LT717 m²","LB1200 m²","Rp60 Miliar"
"1716936338-1977","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","rumah modern di sumur Batu Jakarta pusat","Kemayoran, Jakarta Pusat","3","2","LT75 m²","LB100 m²","Rp1,75 Miliar"
"1716936338-1978","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","RUMAH HOOK BESAR DAN NYAMAN DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","4","3","LT823 m²","LB389 m²","Rp20 Miliar"
"1716936338-1979","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","RUMAH CANTIK AMAN DAN NYAMAN DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5","3","LT235 m²","LB200 m²","Rp5,5 Miliar"
"1716936338-1980","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=402&urut=2","Di jual cepat tanpa perantara","Gunung Sahari, Sawah Besar, Jakarta Pusat","2","2","LT120 m²","LB100 m²","Rp2 Miliar"
"1716936343-1981","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Dijual Rumah Standard Di Cikini Uku 13x39 Lokasi Startegis Bisa Di Bangun Sampai 8 Lantai Harag Menarik Jarang Ada","Jakarta Pusat, Jakarta","4","3","LT548 m²","LB350 m²","Rp26,5 Miliar"
"1716936343-1982","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Jalan Salemba Raya Jakarta Pusat Dijual","Jakarta Pusat, Jakarta","5","5","LT820 m²","LB620 m²","Rp28,5 Miliar"
"1716936343-1983","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Dijual Rumah Golf Residence Kemayoran Uku 8x15 Komplek Eksklusif Harga Menarik Jarang Ada","Kemayoran, Jakarta Pusat","4","3","LT120 m²","LB150 m²","Rp4,2 Miliar"
"1716936343-1984","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah lama","Menteng, Jakarta Pusat","0","0","LT545 m²","LB300 m²","Rp23 Miliar"
"1716936343-1985","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rmh kost kemayoran","Kemayoran, Jakarta Pusat","0","0","LT70 m²","LB72 m²","Rp800 Juta"
"1716936343-1986","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rmh kost dkt jalan Raya","Cempaka Putih, Jakarta Pusat","0","0","LT125 m²","LB280 m²","Rp3 Miliar"
"1716936343-1987","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah murah cempaka putih","Cempaka Putih, Jakarta Pusat","4","3","LT108 m²","LB200 m²","Rp3,5 Miliar"
"1716936343-1988","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Tua Prapatan Jakarta Pusat Cocok Untuk Resto Vintage","Senen, Jakarta Pusat","11","3","LT595 m²","LB400 m²","Rp17,5 Miliar"
"1716936343-1989","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Dijual Rumah Jln. Cempaka Putih Tengah Jakarta Pusat","Cempaka Putih, Jakarta Pusat","5","2","LT209 m²","LB300 m²","Rp4,5 Miliar"
"1716936343-1990","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Siap Pakai Cempaka Putih Tengah Lokasi Tenang","Cempaka Putih, Jakarta Pusat","4","3","LT464 m²","LB389 m²","Rp11 Miliar"
"1716936343-1991","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","RUMAH MEWAH DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5","6","LT288 m²","LB400 m²","Rp14 Miliar"
"1716936343-1992","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","RUMAH MENTENG  ~ LT/LB 395/788 ~ BRAND NEW MINIMALIST HOUSE  ~ PRIME AREA","Menteng, Jakarta Pusat","5","4","LT395 m²","LB788 m²","Rp33 Miliar"
"1716936343-1993","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Di jual Kost an di Cempaka putih","Cempaka Putih, Jakarta Pusat","0","0","LT125 m²","LB280 m²","Rp3 Miliar"
"1716936343-1994","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","RUMAH DI MENTENG ~ LT/LB 763/800 ~ NEW ~ LUX ~  LOKASI PREMIUM","Menteng, Jakarta Pusat","6","6","LT763 m²","LB800 m²","Rp68 Miliar"
"1716936343-1995","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Murah Siap Huni di daerah Rawasari Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3","2","LT165 m²","LB150 m²","Rp3 Miliar"
"1716936343-1996","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Dijual Rumah Besar di Jl. Bojonegoro Menteng","Menteng, Jakarta Pusat","8","8","LT543 m²","LB400 m²","Rp23 Miliar"
"1716936343-1997","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Menteng Daerah Elit Turun Harga Dari 30 M Menjadi 22 M","Menteng, Jakarta Pusat","7","7","LT537 m²","LB600 m²","Rp22 Miliar"
"1716936343-1998","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Menteng Daerah Elit Turun Harga Dari 30 M Menjadi 22 M","Menteng, Jakarta Pusat","7","7","LT537 m²","LB600 m²","Rp22 Miliar"
"1716936343-1999","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Jual Rumah Menteng Daerah Elit Turun Harga Dari 30 M Menjadi 22 M","Menteng, Jakarta Pusat","7","7","LT573 m²","LB600 m²","Rp22 Miliar"
"1716936343-2000","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=401&urut=2","Rumah Menteng Daerah Elit Turun Harga Dari 30 M Menjadi 22 M","Menteng, Jakarta Pusat","7","7","LT537 m²","LB600 m²","Rp22 Miliar"
"1716936348-2001","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah lama dekat ITC Cempaka Mas di Cempaka Putih Tengh","Cempaka Putih, Jakarta Pusat","2","2","LT209 m²","LB150 m²","Rp4,59 Miliar"
"1716936348-2002","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Dijual Cepat & Murah Single House di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","6","4","LT250 m²","LB252 m²","Rp5 Miliar"
"1716936348-2003","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah Kos-kosan Di Grand Harmony Residence Gambir Jakarta Pusat","Gambir, Jakarta Pusat","17","17","LT71 m²","LB280 m²","Rp5,9 Miliar"
"1716936348-2004","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Di jual Kost 2 Lt.di Kemayoran","Kemayoran, Jakarta Pusat","0","0","LT70 m²","LB72 m²","Rp800 Juta"
"1716936348-2005","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Dijual Rumah Kost Layak Huni Bebas Banjir Di Bendungan Hilir","Bendungan Hilir, Jakarta Pusat","7","4","LT194 m²","LB120 m²","Rp5,9 Miliar"
"1716936348-2006","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Jual Rumah SHM Bagus di Cempaka Putih , Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","5","LT513 m²","LB271 m²","Rp12,5 Miliar"
"1716936348-2007","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Di jual Kost & Kios di Kramat Sentiong","Senen, Jakarta Pusat","0","0","LT207 m²","LB414 m²","Rp3,6 Miliar"
"1716936348-2008","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah Megah dan Kokoh Tanah Tinggi Area Jakarta Pusat","Johar Baru, Jakarta Pusat","5","5","LT150 m²","LB400 m²","Rp6,5 Miliar"
"1716936348-2009","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah Murah Mewah Strategis Dekat Stasiun Citayam Bojong Tanpa Dp 0","Menteng, Jakarta Pusat","2","1","LT71 m²","LB50 m²","Rp250 Juta"
"1716936348-2010","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","RUMAH TERAWAT DI Komplek Cempaka Putih Indah (KT 5, 2 lantai)","Cempaka Putih, Jakarta Pusat","4","3","LT155 m²","LB125 m²","Rp3 Miliar"
"1716936348-2011","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah Murah Huk Minimalis di Petojo Jakarta Pusat","Jakarta Pusat, Jakarta","5","4","LT371 m²","LB650 m²","Rp10,6 Miliar"
"1716936348-2012","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah di Jl. Cempaka Putih, Jakarta Pusat SHM B Bagus","Cempaka Putih, Jakarta Pusat","3","2","LT125 m²","LB200 m²","Rp3,1 Miliar"
"1716936348-2013","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","KOST-KOSTAN DI PASAR SENEN JAKARTA PUSAT","Senen, Jakarta Pusat","10","10","LT774 m²","LB2053 m²","Rp25 Miliar"
"1716936348-2014","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Kost Grand Harmoni Residence, Jakarta Pusat, 4.5x16m², 4 Lt, SHM","Jakarta Pusat, Jakarta","17","18","LT71 m²","LB280 m²","Rp5,9 Miliar"
"1716936348-2015","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah Daerah Menteng di Jual Asri Dan Nyaman Jakarta Pusat","Menteng, Jakarta Pusat","5","3","LT518 m²","LB400 m²","Rp30 Miliar"
"1716936348-2016","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Dijual Rumah Hoek Murah Jalan Cempaka Putih Raya Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6","3","LT601 m²","LB324 m²","Rp14 Miliar"
"1716936348-2017","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Dijual Rumah 2 Lantai di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","3","LT285 m²","LB450 m²","Rp28 Miliar"
"1716936348-2018","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Rumah kos dan tempat usaha di Jl. Bendungan Jati Luhur - Kamar full tersewa","Jakarta Pusat, Jakarta","16","13","LT420 m²","LB840 m²","Rp25,5 Miliar"
"1716936348-2019","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","RUMAH  MENTENG ~ LT/LB 265/400 ~ PRIME AREA","Menteng, Jakarta Pusat","4","4","LT265 m²","LB400 m²","Rp22,5 Miliar"
"1716936348-2020","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=400&urut=2","Dijual Rumah di Jalan Utama Danau Poso Jakarta Pusat","Tanah Abang, Jakarta Pusat","4","2","LT234 m²","LB450 m²","Rp13,5 Miliar"
