web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716939591-1195","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","LUXURY APARTMENT, TOWER TOWNHOME, LE PARC RESIDENCES, THAMRIN NINE, JAKARTA PUSAT, TRIPLEX UNIT","Thamrin, Jakarta Pusat","4+1","4+1","635m2","635m2","Rp 44,5 Miliar"
"1716939591-1196","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","RUMAH HOOK 2 MUKA  DI DANAU LIMBOTO BENDUNGAN HILIR JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","5+2","3+1","319m2","400m2","Rp 18,5 Miliar"
"1716939591-1197","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","RUMAH PETOJO, 2 LANTAI DI CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","27","15","570m2","570m2","Rp 11 Miliar"
"1716939591-1198","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","RUMAH DI KARTINI JAKARTA PUSAT","Kartini, Jakarta Pusat","6","3","372m2","372m2","Rp 10 Miliar"
"1716939591-1199","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","RUMAH PINTU AIR 2 LANTAI PASAR BARU JAKARTA PUSAT","Pasar Baru, Jakarta Pusat","5","1","100m2","160m2","Rp 2,5 Miliar"
"1716939591-1200","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","RUKO KOMERSIL GUNUNG SAHARI JAKARTA PUSAT 3 1/2 LANTAI","Gunung Sahari, Jakarta Pusat","3","1","110m2","300m2","Rp 5,5 Miliar"
"1716939591-1201","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=25","RUMAH KREKOT PASAR BARU JAKARTA PUSAT 2 LANTAI","Pasar Baru, Jakarta Pusat","4","3","142m2","284m2","Rp 3,5 Miliar"
"1716939595-1202","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","Ruko Petojo Utara. Jakarta Pusat","Petojo, Jakarta Pusat","","3","86m2","200m2","Rp 5 Miliar"
"1716939595-1203","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","Siap pakai kawasan kantor di Sawah besar , jakarta pusat","Sawah Besar, Jakarta Pusat","","3","410m2","1500m2","Rp 23 Miliar"
"1716939595-1204","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","1 BR PASAR BARU MANSION LT 20 SAWAH BESAR JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","1","1","31m2","31m2","Rp 625 Juta"
"1716939595-1205","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","Rumah & Tanah Di Hook DiJual Jln Percetakan Negara Jakarta Pusat","Percetakan Negara, Jakarta Pusat","8","4","252m2","200m2","Rp 7 Miliar"
"1716939595-1206","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","RUMAH CANTIK ELEGANT JAKARTA PUSAT","Senen, Jakarta Pusat","7","7","376m2","650m2","Rp 12 Miliar"
"1716939595-1207","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","RUMAH DI CIKINI MENTENG JAKARTA PUSAT","Cikini, Jakarta Pusat","9","7","752m2","600m2","Rp 52,25 Miliar"
"1716939595-1208","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","RUMAH 1,5 LANTAI DI DAERAH PASAR BARU JAKARTA PUSAT","Pasar Baru, Jakarta Pusat","4+1","3+1","161m2","200m2","Rp 5 Miliar"
"1716939595-1209","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","RUMAH KOST KEREN FULL OKUPANSI ROI TINGGI","Senen, Jakarta Pusat","106","53","774m2","2053m2","Rp 20 Miliar"
"1716939595-1210","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","RUMAH BESAR TERAWAT SIAP HUNI DI TAMBAK JAKARTA PUSAT","Tambak Pegangsaan, Jakarta Pusat","6","3","646m2","455m2","Rp 29 Miliar"
"1716939595-1211","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","OFFICE CITY TOWER THAMRIN JAKARTA PUSAT - OFFICE SPACE","Thamrin, Jakarta Pusat","","1","1606m2","160.97m2","Rp 90 Miliar"
"1716939595-1212","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","RUKO MEGA GROSIR CEMPAKA MAS","Cempaka Mas, Jakarta Pusat","1","3","50m2","150m2","Rp 3,3 Miliar"
"1716939595-1213","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=24","LUXURY APARTMENT, TOWER THE MANSION, LE PARC, THAMRIN NINE, JAKARTA PUSAT, TRIPLEX UNIT","Thamrin, Jakarta Pusat","4+1","4+1","1500m2","1500m2","Rp 105 Miliar"
"1716939598-1214","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","RUMAH LUAS DAERAH JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","9","5","250m2","200m2","Rp 3,8 Miliar"
"1716939598-1215","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","APARTMENT LUX SAVYAVASA, DHARMAWANGSA JAKARTA PUSAT","Kebayoran Baru, Jakarta Selatan","2","1","131m2","131m2","Rp 8,7 Miliar"
"1716939598-1216","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","TOKO HARCO MANGGA DUA  JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","","","15m2","15m2","Rp 350 Juta"
"1716939598-1217","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","RUMAH KOST 4 LANTAI JALAN GUNUNG SAHARI - JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","22","22","120m2","480m2","Rp 8 Miliar"
"1716939598-1218","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","RUMAH KOST 4,5 LANTAI JALAN KARTINI - JAKARTA PUSAT","Kartini, Jakarta Pusat","25","25","400m2","1400m2","Rp 10,5 Miliar"
"1716939598-1219","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","TANAH DAERAH  JAKARTA PUSAT","Karet Tengsin, Jakarta Pusat","","","2000m2","","Rp 50 Juta/m2"
"1716939598-1220","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","APARTMENT GOLD COAST HONOLULU PIK JAKARTA PUSAT","Pantai Indah Kapuk, Jakarta Utara","1","1","1m2","34m2","Rp 1,05 Miliar"
"1716939598-1221","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","RUMAH GUNUNG SAHARI JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","2","2","49m2","147m2","Rp 1 Miliar"
"1716939598-1222","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","RUMAH GUNUNG SAHARI JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","4","2","105m2","367m2","Rp 2 Miliar"
"1716939598-1223","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","RUMAH EKONOMI DWIWARNA MANGGA BESAR JAKARTA PUSAT - 1 LANTAI & DALAM GANG","Karang Anyar, Jakarta Pusat","3","2","119m2","98m2","Rp 1,35 Miliar"
"1716939598-1224","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","APARTEMEN LUAS, GRAHA CEMPAKA MAS - JAKARTA PUSAT","Cempaka Mas, Jakarta Pusat","3+1","2+1","94m2","94m2","Rp 1 Miliar"
"1716939598-1225","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=23","APARTEMEN PUSAT KOTA MENTENG PARK TOWER EMERALD DENGAN VIEW MONAS KOTA JAKARTA","Cikini, Jakarta Pusat","2","1","61m2","61m2","Rp 3,3 Miliar"
"1716939602-1226","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","rumah 2 lantai pal merah,jakarta pusat, jakarta barat,tanah abang","Palmerah, Jakarta Barat","6","4","270m2","410m2","Rp 8 Miliar"
"1716939602-1227","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","TANAH COCOK UNTUK BANGUN RUKO ATAU TEMPAT USAHA STRATEGIS PINGGIR JALAN DI JL PRAMUKA JAKARTA PUSAT","Percetakan Negara, Jakarta Pusat","","","164m2","","Rp 33,53 Juta/m2"
"1716939602-1228","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","RUMAH USAHA PINGGIR JALAN STRATEGIS DI JALAN PRAMUKA JAKARTA PUSAT","Salemba, Jakarta Pusat","4+1","2","220m2","400m2","Rp 13,5 Miliar"
"1716939602-1229","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","RUMAH 2 LANTAI DI KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","5","3","149m2","225m2","Rp 2,85 Miliar"
"1716939602-1230","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","Apartemen fully furnished 3 kamar tidur di Graha cempaka mas jakarta pusat","Kemayoran, Jakarta Pusat","3","2","94m2","94m2","Rp 900 Juta"
"1716939602-1231","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","APARTMENT MENTENG PARK, JAKARTA PUSAT","Cikini, Jakarta Pusat","1","1","28m2","28m2","Rp 1,1 Miliar"
"1716939602-1232","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","RUMAH 3 LANTAI BANGUNAN BARU RAPI DAN BAGUS","Sawah Besar, Jakarta Pusat","","3","35m2","105m2","Rp 1,3 Miliar"
"1716939602-1233","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","APARTEMEN FURNISH PASAR BARU JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","1","1","32m2","32m2","Rp 688 Juta"
"1716939602-1234","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","RUMAH KARTINI JAKARTA PUSAT FURNISH BAGUS DAN MEWAH RAPI TERAWAT","Sawah Besar, Jakarta Pusat","4+1","3+1","300m2","440m2","Rp 5,8 Miliar"
"1716939602-1235","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","Ruko 3 Lantai di Bendungan Hilir, Tanah Abang, Jakarta Pusat","Tanah Abang, Jakarta Pusat","","3","157m2","432m2","Rp 9,5 Miliar"
"1716939602-1236","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","RUMAH KEBON KACANG JAKARTA PUSAT HITUNG TANAH LOKASI STRATEGIS","Kebon Kacang, Jakarta Pusat","4+1","2","233m2","240m2","Rp 5,1 Miliar"
"1716939602-1237","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=22","Jual Rumah 2 Lantai Cempaka Putih Jakarta Pusat (JR 123 C)","Cempaka Putih, Jakarta Pusat","9","5","250m2","296m2","Rp 5,8 Miliar"
"1716939606-1238","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","Apartemen Menteng Park Apartment 2 BR Tower Emerald Furnished Lokasi Strategis Dekat Taman Ismail Marzuki, Menteng, Cikini Jakarta Pusat","Menteng, Jakarta Pusat","2","1","60m2","60m2","Rp 2,35 Miliar"
"1716939606-1239","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","KOS DI JAKARTA PUSAT","Senen, Jakarta Pusat","106","100","774m2","1553m2","Rp 26 Miliar"
"1716939606-1240","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","Apartemen Siap Huni Arandra Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939606-1241","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","Rumah di menteng Jakarta Pusat","Menteng, Jakarta Pusat","2","2","80m2","240m2","Rp 1,5 Miliar"
"1716939606-1242","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","RUKO 4.5 LANTAI DEKAT METRO TANAH ABANG, JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","","4","90m2","405m2","Rp 9,5 Miliar"
"1716939606-1243","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","RUKO GLODOK PLAZA, JAKARTA PUSAT 4LT STRATEGIS","Glodok, Jakarta Pusat","","1","58m2","232m2","Rp 8,8 Miliar"
"1716939606-1244","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","RUMAH 4LT STRATEGIS DEKAT MONAS THAMRIN, JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","7","8","235m2","715m2","Rp 10,5 Miliar"
"1716939606-1245","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","RUMAH 2 LANTAI COCOK UNTUK KOST KOSTAN BATUCEPER JAKARTA PUSAT","Batu Ceper, Jakarta Pusat","6","3","235m2","400m2","Rp 4,25 Miliar"
"1716939606-1246","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","APARTEMENT THAMRIN EXECUTIVE RESIDENCE JAKARTA PUSAT","Kebon Melati, Jakarta Pusat","2","3","77m2","77m2","Rp 2,2 Miliar"
"1716939606-1247","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","APARTEMEN MANSION KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","49m2","49m2","Rp 780 Juta"
"1716939606-1248","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","Ruko di Sahid Sudirman Residence, Tanah Abang, Jakarta Pusat","Tanah Abang, Jakarta Pusat","","1","1m2","43m2","Rp 2,3 Miliar"
"1716939606-1249","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=21","Ruko 3 Lantai di Pasar Baru, Sawah Besar, Jakarta Pusat","Pasar Baru, Jakarta Pusat","","3","76m2","279m2","Rp 6 Miliar"
"1716939611-1250","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","GEDUNG BANGUNAN BARU UNTUK PERKANTORAN DI PROKLAMASI  JAKARTA PUSAT","Pegangsaan, Jakarta Pusat","","5","542m2","950m2","Rp 35 Miliar"
"1716939611-1251","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","Kost Roi Bagus Jakarta Pusat","Petojo, Jakarta Pusat","23","23","73m2","402m2","Rp 8,5 Miliar"
"1716939611-1252","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","WTS Jakarta Pusat","Kemayoran, Jakarta Pusat","5","4","200m2","400m2","Rp 3 Miliar"
"1716939611-1253","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","kost eksklusif baru di jakarta pusat","Hasyim Ashari, Jakarta Pusat","22","22","73m2","402m2","Rp 8,5 Miliar"
"1716939611-1254","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","Want to sell Jakarta Pusat","Johar Baru, Jakarta Pusat","3","2","90m2","220m2","Rp 2 Miliar"
"1716939611-1255","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","RUKO DI PINANGSIA, TAMAN SARI, JAKARTA","Pinangsia, Jakarta Pusat","","4","66m2","264m2","Rp 5,4 Miliar"
"1716939611-1256","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","RUKO STRATEGIS DIDAERAH PANGGERAN JAYAKARTA, JAKARTA PUSAT","Pangeran Jayakarta, Jakarta Pusat","","3","60m2","240m2","Rp 4 Miliar"
"1716939611-1257","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","Jual Rumah Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4 + 1","4 + 1","513m2","271m2","Rp 12 Miliar"
"1716939611-1258","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","Ruko Rapi Baru Renovasi, Cempaka Mas","Cempaka Mas, Jakarta Pusat","","3","55m2","250m2","Rp 3,5 Miliar"
"1716939611-1259","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","APARTEMEN SUDIRMAN PARK 1 BEDROOM JAKARTA PUSAT","Tanah Abang, Jakarta Pusat","1","1","36m2","36m2","Rp 875 Juta"
"1716939611-1260","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","Ruko 4 Lantai di Mega Grosir Cempaka, Sumur Batu, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","","4","81m2","296m2","Rp 8 Miliar"
"1716939611-1261","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=20","Rumah DiJual 2 Lantai Cempaka Putih Tengah 26 Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6+1+2","4+1","400m2","450m2","Rp 11 Miliar"
"1716939615-1262","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","RUMAH MEWAH FULL FURNISH DI MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","6+2","6+1","900m2","600m2","Rp 78 Miliar"
"1716939615-1263","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Update harga terbaru !!! Rumah 2 1/2 lantai Jl. Angkasa Dalam, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","5+1","4+1","203m2","300m2","Rp 3,9 Miliar"
"1716939615-1264","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Ruko Strategis 3 lantai Mega Grosir Cempaka Mas Jakarta Pusat","Cempaka Mas, Jakarta Pusat","1","3","50m2","150m2","Rp 3,3 Miliar"
"1716939615-1265","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","APARTEMEN FULL FURNISH MANSION KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","51m2","51m2","Rp 950 Juta"
"1716939615-1266","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Rumah Karang Anyer 5 x 15 Jakarta Pusat","Karang Anyar, Jakarta Pusat","5","2","69m2","70m2","Rp 950 Juta"
"1716939615-1267","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Gedung Lima Lantai di Gunung Sahari Jakarta Pusat","Gunung Sahari, Jakarta Pusat","","4","180m2","650m2","Rp 15 Miliar"
"1716939615-1268","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Kosan 5 Lantai Exclusive Baru Fully Furnished 23 Pintu Jakarta Pusat","Gambir, Jakarta Pusat","23+1","23+1","73m2","402m2","Rp 8,5 Miliar"
"1716939615-1269","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Rumah Tinggal ada Kost²an di Jl. Samanhudi Jakarta Pusat","Samanhudi, Jakarta Pusat","4","4","529m2","836m2","Rp 30 Miliar"
"1716939615-1270","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","RUMAH MINIMALIS FULL FURNISH DI JL.MENDUT- MENTENG ,JAKARTA PUSAT","Menteng Atas, Jakarta Pusat","7+2+1","8+1","733m2","548m2","Rp 48 Miliar"
"1716939615-1271","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","APARTEMENT SPRINGHILL TERRACE FULL FURNISH 3 BR JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3","2","99m2","99m2","Rp 1,85 Miliar"
"1716939615-1272","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","RUMAH KWITANG JAKARTA PUSAT MURAH, MASIH BAGUS","Senen, Jakarta Pusat","2","1","51m2","100m2","Rp 1,3 Miliar"
"1716939615-1273","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=19","Rumah Kost, Jakarta Pusat, Full Okupansi","Gambir, Jakarta Pusat","23+1","23+1","73m2","402m2","Rp 8,5 Miliar"
"1716939618-1274","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUMAH MENTENG, JAKARTA PUSAT SIAP HUNI","Menteng, Jakarta Pusat","12","8","960m2","1200m2","Rp 120 Miliar"
"1716939618-1275","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","MURAH RUMAH DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5","2","209m2","150m2","Rp 4,59 Miliar"
"1716939618-1276","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUMAH DI BENHIL JAKARTA PUSAT SIAP HUNI","Bendungan Hilir, Jakarta Pusat","4","4","239m2","450m2","Rp 16 Miliar"
"1716939618-1277","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUMAH DI KARET BENDUNGAN HILIR JAKARTA PUSAT UNTUK KOMERSIL","Bendungan Hilir, Jakarta Pusat","4","3","45m2","168m2","Rp 3 Miliar"
"1716939618-1278","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","DI JUAL RUMAH DAERAH BENDUNGAN HILIR-JAKARTA PUSAT, LOKASI SANGAT STRATEGIS 10 M DARI JL. BENHIL RAYA","Bendungan Hilir, Jakarta Pusat","3","2","134m2","100m2","Rp 7 Miliar"
"1716939618-1279","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","Dijual Rumah Classic furnish antik, Jakarta Pusat","Menteng, Jakarta Pusat","5+1","5+1","890m2","550m2","Rp 80 Miliar"
"1716939618-1280","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUKO dengan IZIN HOTEL di JAKARTA PUSAT","Hasyim Ashari, Jakarta Pusat","3+1","3","76m2","228m2","Rp 4,5 Miliar"
"1716939618-1281","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","murah RUMAH MEWAH di MENTENG JAKARTA PUSAT","Menteng, Jakarta Pusat","6+1","4+1","646m2","455m2","Rp 30 Miliar"
"1716939618-1282","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","APARTEMENT THE MANSION JAKARTA PUSAT","Majalengka Kota, Majalengka","1","1","57m2","57m2","Rp 1,25 Miliar"
"1716939618-1283","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUKO GANDENG 3 LANTAI LUAS 93M2 BAGUS-RAPI-TERAWAT DI DEKAT CIDENG, JAKARTA PUSAT (KODE RMRG 2424B)","Cideng, Jakarta Pusat","","3","93m2","236m2","Rp 5 Miliar"
"1716939618-1284","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUKO GANDENG 3 LANTAI LUAS 207M2 BAGUS-RAPI-TERAWAR DI DEKAT CIDENG, JAKARTA PUSAT (KODE RMRG 2424)","Cideng, Jakarta Pusat","","3","207m2","469m2","Rp 10 Miliar"
"1716939618-1285","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=18","RUMAH MEWAH MENTENG LOKASI STRATEGIS","Menteng, Jakarta Pusat","4+1","4","285m2","390m2","Rp 27 Miliar"
"1716939622-1286","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH KOST AKTIF DI JAKARTA PUSAT DEKAT TOL, BANDARA, HALTE TRANSJAKARTA","Bungur, Jakarta Pusat","15","13","271m2","430m2","Rp 5,2 Miliar"
"1716939622-1287","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","Rumah 2 lantai di cempaka putih","Cempaka Putih, Jakarta Pusat","4","2","139m2","100m2","Rp 2,5 Miliar"
"1716939622-1288","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","Ruko strategis komplek Roxy Mas Jakarta Pusat","Roxy, Jakarta Pusat","","3","75m2","200m2","Rp 3,5 Miliar"
"1716939622-1289","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH TUA JAKARTA PUSAT JALAN MUAT 2 MOBIL","Pasar Baru, Jakarta Pusat","3","2","120m2","200m2","Rp 2,2 Miliar"
"1716939622-1290","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","APARTEMEN Studio MENTENG JAKARTA PUSAT","Cikini, Jakarta Pusat","","1","33m2","33m2","Rp 1,1 Miliar"
"1716939622-1291","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH BENHIL, JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","4+1","2+1","252m2","252m2","Rp 10,5 Miliar"
"1716939622-1292","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH SIAP HUNI DI SEKITAR SENEN JAKPUS","Senen, Jakarta Pusat","3","3","117m2","220m2","Rp 1,6 Miliar"
"1716939622-1293","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","NEW HOUSE DI KEMAYORAN JAKARTA RUMAH MINIMALIS MODERN 2 LANTAI FURNISHED SHM","Kemayoran, Jakarta Pusat","4","3","60m2","70m2","Rp 1,6 Miliar"
"1716939622-1294","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH MEWAH ELITE GOLF VIEW FULL FURNISHED LUXURY DI KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","5+1","4+1","200m2","400m2","Rp 12 Miliar"
"1716939622-1295","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=17","RUMAH DI Jl. LAKSANA, KARTINI, DIBAWAH 1M, 2LT, SIAP HUNI, JAKARTA PUSAT","Kartini, Jakarta Pusat","3","1","36m2","68m2","Rp 900 Juta"
